ID,RO_ID,RA_FILE_DETAILS_ID,RA_ROSTER_DETAILS_ID,RA_PLM_RO_PROF_DATA_ID,SRC_SYS,ORG_NM,CNT_STATE,LOB,RUN_NO,FILE_STATUS_CD,LATEST_STAGE_NM,PRE_PROCESSING_DURATION,MAPPING_APROVAL_DURATION,ISF_GEN_DURATION,DART_GEN_DURATION,DART_REVIEW_DURATION,DART_UI_VALIDATION_DURATION,SPS_LOAD_DURATION,AVG_PRE_PROCESSING_DURATION,AVG_MAPPING_APROVAL_DURATION,AVG_ISF_GEN_DURATION,AVG_DART_GEN_DURATION,AVG_DART_REVIEW_DURATION,AVG_DART_UI_VALIDATION_DURATION,AVG_SPS_LOAD_DURATION,PRE_PROCESSING_HEALTH,MAPPING_APROVAL_HEALTH,ISF_GEN_HEALTH,DART_GEN_HEALTH,DART_REVIEW_HEALTH,DART_UI_VALIDATION_HEALTH,SPS_LOAD_HEALTH,IS_STUCK,IS_FAILED,FAILURE_STATUS
595,RO_1594,F_2594,R_3594,P_4594,Salesforce,Cedars-Sinai Medical Care Foundation,CA,Medicaid FFS,4,8,MAPPING_APPROVAL,10,2,11,49,12,11,2,10,5,15,20,25,12,10,Red,Yellow,Green,Yellow,Yellow,Green,Yellow,0,0,
596,RO_1595,F_2595,R_3595,P_4595,Demographic,Johns Hopkins Hospital,KS,Medicare HMO,4,65,MAPPING_APPROVAL,7,6,14,49,6,3,10,10,5,15,20,25,12,10,Yellow,Yellow,Green,Yellow,Yellow,Yellow,Yellow,0,0,
597,RO_1596,F_2596,R_3596,P_4596,Salesforce,Northwestern Memorial,KS,Medicare HMO,1,57,RESOLVED,13,3,29,65,14,17,13,10,5,15,20,25,12,10,Red,Yellow,Green,Red,Red,Yellow,Green,0,0,
598,RO_1597,F_2597,R_3597,P_4597,Salesforce,MercyOne Medical Group,CA,Commercial PPO/EPO,3,67,ISF_GEN,7,12,29,32,6,15,7,10,5,15,20,25,12,10,Red,Green,Red,Red,Red,Green,Red,0,1,Network Gap
599,RO_1598,F_2598,R_3598,P_4598,Salesforce,UCSF Medical Center,NY,Medicaid FFS,4,88,STOPPED,24,12,14,20,37,7,12,10,5,15,20,25,12,10,Yellow,Red,Green,Yellow,Green,Green,Red,0,0,
600,RO_1599,F_2599,R_3599,P_4599,AvailityPDM,Mayo Clinic,NY,Medicaid Managed Care,2,87,PRE_PROCESSING,17,9,17,73,33,3,9,10,5,15,20,25,12,10,Green,Yellow,Red,Red,Green,Yellow,Yellow,1,1,Invalid Taxonomy
601,RO_1600,F_2600,R_3600,P_4600,AvailityPDM,Cleveland Clinic,NY,Medicaid FFS,1,59,SPS_LOAD,10,11,23,17,21,11,1,10,5,15,20,25,12,10,Green,Green,Green,Yellow,Yellow,Red,Red,0,0,
602,RO_1601,F_2601,R_3601,P_4601,ProviderGroup,Cedars-Sinai Medical Care Foundation,CA,Commercial PPO/EPO,4,72,STOPPED,10,2,15,65,23,1,3,10,5,15,20,25,12,10,Yellow,Yellow,Yellow,Red,Yellow,Yellow,Green,0,1,Complete Validation Failure
603,RO_1602,F_2602,R_3602,P_4602,Demographic,Cedars-Sinai Medical Care Foundation,CA,Medicaid Managed Care,4,54,SPS_LOAD,24,12,17,69,36,3,5,10,5,15,20,25,12,10,Red,Yellow,Green,Yellow,Red,Red,Yellow,0,0,
604,RO_1603,F_2603,R_3603,P_4603,Salesforce,Cleveland Clinic,KS,Medicaid Managed Care,2,67,DART_UI_VALIDATION,4,12,25,19,0,4,3,10,5,15,20,25,12,10,Yellow,Yellow,Green,Yellow,Yellow,Green,Red,0,0,
605,RO_1604,F_2604,R_3604,P_4604,Demographic,Mayo Clinic,NY,Medicaid Managed Care,3,51,PRE_PROCESSING,20,9,12,48,9,2,1,10,5,15,20,25,12,10,Green,Red,Green,Green,Yellow,Green,Yellow,0,0,
606,RO_1605,F_2605,R_3605,P_4605,ProviderGroup,Mayo Clinic,CA,Commercial PPO/EPO,3,97,STOPPED,4,5,12,37,15,8,7,10,5,15,20,25,12,10,Yellow,Yellow,Green,Green,Yellow,Red,Yellow,0,1,Missing NPI
607,RO_1606,F_2606,R_3606,P_4606,ProviderGroup,Massachusetts General,CA,Medicaid FFS,3,92,SPS_LOAD,22,8,8,58,7,17,7,10,5,15,20,25,12,10,Red,Red,Yellow,Green,Green,Green,Green,0,1,Invalid Taxonomy
608,RO_1607,F_2607,R_3607,P_4607,Salesforce,Northwestern Memorial,CA,Medicaid Managed Care,4,8,DART_GEN,7,2,19,101,24,10,10,10,5,15,20,25,12,10,Red,Red,Red,Green,Red,Red,Red,0,0,
609,RO_1608,F_2608,R_3608,P_4608,ProviderGroup,Johns Hopkins Hospital,KS,Medicare HMO,4,34,RESOLVED,22,6,15,22,11,2,12,10,5,15,20,25,12,10,Green,Green,Green,Red,Red,Yellow,Green,0,1,Complete Validation Failure
610,RO_1609,F_2609,R_3609,P_4609,Salesforce,MercyOne Medical Group,CA,Commercial PPO/EPO,4,35,SPS_LOAD,1,3,15,45,24,1,8,10,5,15,20,25,12,10,Yellow,Green,Green,Red,Red,Red,Yellow,0,0,
611,RO_1610,F_2610,R_3610,P_4610,ProviderGroup,Massachusetts General,NY,Medicaid Managed Care,1,96,DART_UI_VALIDATION,12,12,5,35,16,8,5,10,5,15,20,25,12,10,Yellow,Red,Green,Yellow,Red,Green,Green,0,0,
612,RO_1611,F_2611,R_3611,P_4611,ProviderGroup,Cleveland Clinic,CA,Commercial PPO/EPO,2,88,MAPPING_APPROVAL,24,12,21,13,25,13,10,10,5,15,20,25,12,10,Red,Red,Yellow,Red,Green,Yellow,Red,0,0,
613,RO_1612,F_2612,R_3612,P_4612,Salesforce,Massachusetts General,CA,Medicare HMO,4,78,SPS_LOAD,13,14,19,73,13,3,12,10,5,15,20,25,12,10,Red,Yellow,Yellow,Green,Green,Yellow,Yellow,0,0,
614,RO_1613,F_2613,R_3613,P_4613,ProviderGroup,Norton Hospitals,KS,Medicaid Managed Care,2,32,ISF_GEN,10,10,24,47,35,8,5,10,5,15,20,25,12,10,Green,Yellow,Green,Yellow,Green,Red,Green,1,0,Missing NPI
615,RO_1614,F_2614,R_3614,P_4614,ProviderGroup,Cleveland Clinic,NY,Medicaid FFS,2,46,DART_REVIEW,15,5,10,31,22,12,5,10,5,15,20,25,12,10,Green,Red,Green,Red,Red,Red,Yellow,0,0,
616,RO_1615,F_2615,R_3615,P_4615,ProviderGroup,Northwestern Memorial,NY,Commercial PPO/EPO,3,16,RESOLVED,13,12,28,11,5,17,1,10,5,15,20,25,12,10,Green,Red,Green,Green,Red,Red,Green,0,0,
617,RO_1616,F_2616,R_3616,P_4616,Demographic,Johns Hopkins Hospital,NY,Medicaid Managed Care,1,68,DART_GEN,23,8,26,70,4,14,10,10,5,15,20,25,12,10,Red,Yellow,Green,Green,Green,Yellow,Red,0,0,
618,RO_1617,F_2617,R_3617,P_4617,AvailityPDM,Mayo Clinic,CA,Medicaid Managed Care,4,37,MAPPING_APPROVAL,22,10,29,20,24,9,5,10,5,15,20,25,12,10,Yellow,Yellow,Red,Yellow,Yellow,Red,Red,0,0,
619,RO_1618,F_2618,R_3618,P_4618,Demographic,Norton Hospitals,KS,Commercial PPO/EPO,3,54,DART_REVIEW,22,14,19,55,17,15,6,10,5,15,20,25,12,10,Red,Yellow,Red,Green,Yellow,Yellow,Red,0,0,
620,RO_1619,F_2619,R_3619,P_4619,ProviderGroup,Cedars-Sinai Medical Care Foundation,NY,Medicare HMO,3,85,STOPPED,21,1,13,71,12,11,13,10,5,15,20,25,12,10,Red,Yellow,Red,Green,Green,Red,Green,0,0,
621,RO_1620,F_2620,R_3620,P_4620,AvailityPDM,Johns Hopkins Hospital,CA,Commercial PPO/EPO,4,14,SPS_LOAD,22,5,18,78,13,19,12,10,5,15,20,25,12,10,Green,Green,Green,Green,Green,Green,Red,0,0,
622,RO_1621,F_2621,R_3621,P_4621,Demographic,Cleveland Clinic,KS,Medicaid FFS,2,95,DART_REVIEW,9,3,22,73,27,4,1,10,5,15,20,25,12,10,Green,Yellow,Yellow,Red,Red,Green,Red,0,0,
623,RO_1622,F_2622,R_3622,P_4622,Demographic,UCSF Medical Center,NY,Medicare HMO,3,55,DART_GEN,9,4,21,86,17,1,11,10,5,15,20,25,12,10,Green,Red,Green,Yellow,Green,Red,Red,0,0,
624,RO_1623,F_2623,R_3623,P_4623,Demographic,MercyOne Medical Group,KS,Medicaid FFS,2,48,PRE_PROCESSING,15,2,22,49,27,9,7,10,5,15,20,25,12,10,Red,Red,Yellow,Yellow,Green,Yellow,Yellow,0,0,
625,RO_1624,F_2624,R_3624,P_4624,Salesforce,Norton Hospitals,KS,Medicaid FFS,1,82,STOPPED,10,9,9,33,26,0,1,10,5,15,20,25,12,10,Yellow,Yellow,Green,Red,Yellow,Green,Red,0,1,Complete Validation Failure
626,RO_1625,F_2625,R_3625,P_4625,ProviderGroup,MercyOne Medical Group,CA,Commercial PPO/EPO,2,7,STOPPED,24,3,24,53,31,6,11,10,5,15,20,25,12,10,Yellow,Yellow,Green,Yellow,Green,Red,Yellow,0,0,
627,RO_1626,F_2626,R_3626,P_4626,ProviderGroup,Northwestern Memorial,KS,Medicaid Managed Care,1,74,MAPPING_APPROVAL,10,2,24,69,8,16,2,10,5,15,20,25,12,10,Yellow,Red,Yellow,Red,Red,Yellow,Red,0,0,
628,RO_1627,F_2627,R_3627,P_4627,AvailityPDM,Massachusetts General,CA,Medicare HMO,2,7,STOPPED,8,10,13,71,39,15,2,10,5,15,20,25,12,10,Yellow,Red,Red,Red,Yellow,Green,Red,0,0,
629,RO_1628,F_2628,R_3628,P_4628,Demographic,Norton Hospitals,NY,Medicaid FFS,3,33,PRE_PROCESSING,24,11,15,26,31,2,5,10,5,15,20,25,12,10,Red,Green,Green,Red,Red,Red,Red,0,0,
630,RO_1629,F_2629,R_3629,P_4629,ProviderGroup,MercyOne Medical Group,NY,Medicaid Managed Care,3,23,SPS_LOAD,16,9,28,74,19,13,14,10,5,15,20,25,12,10,Green,Red,Green,Red,Red,Yellow,Red,1,0,
631,RO_1630,F_2630,R_3630,P_4630,Demographic,Cedars-Sinai Medical Care Foundation,KS,Medicaid Managed Care,1,85,DART_GEN,17,7,26,83,27,9,10,10,5,15,20,25,12,10,Green,Red,Green,Yellow,Yellow,Red,Green,1,0,
632,RO_1631,F_2631,R_3631,P_4631,ProviderGroup,Kaiser Permanente,NY,Medicaid Managed Care,4,19,DART_UI_VALIDATION,5,6,5,64,32,6,13,10,5,15,20,25,12,10,Yellow,Red,Red,Yellow,Red,Yellow,Yellow,0,0,
633,RO_1632,F_2632,R_3632,P_4632,Demographic,Cleveland Clinic,CA,Medicare HMO,1,19,SPS_LOAD,4,1,22,62,3,16,7,10,5,15,20,25,12,10,Red,Green,Green,Red,Red,Green,Green,0,0,
634,RO_1633,F_2633,R_3633,P_4633,ProviderGroup,Cleveland Clinic,CA,Medicaid Managed Care,1,36,DART_UI_VALIDATION,18,5,10,65,33,5,1,10,5,15,20,25,12,10,Yellow,Red,Red,Red,Yellow,Red,Yellow,0,1,Invalid Taxonomy
635,RO_1634,F_2634,R_3634,P_4634,AvailityPDM,Johns Hopkins Hospital,CA,Commercial PPO/EPO,2,29,MAPPING_APPROVAL,24,12,6,18,2,3,10,10,5,15,20,25,12,10,Yellow,Yellow,Green,Yellow,Red,Yellow,Yellow,0,0,
636,RO_1635,F_2635,R_3635,P_4635,Demographic,Northwestern Memorial,KS,Medicaid FFS,2,60,ISF_GEN,19,11,19,31,25,16,1,10,5,15,20,25,12,10,Red,Red,Green,Red,Red,Yellow,Green,0,0,
637,RO_1636,F_2636,R_3636,P_4636,ProviderGroup,Norton Hospitals,KS,Medicaid Managed Care,1,82,SPS_LOAD,4,14,25,22,7,8,1,10,5,15,20,25,12,10,Yellow,Red,Red,Red,Yellow,Red,Red,0,0,Invalid Taxonomy
638,RO_1637,F_2637,R_3637,P_4637,AvailityPDM,Northwestern Memorial,KS,Medicaid FFS,3,2,DART_REVIEW,7,11,18,57,5,3,6,10,5,15,20,25,12,10,Green,Green,Yellow,Red,Red,Red,Red,1,0,
639,RO_1638,F_2638,R_3638,P_4638,AvailityPDM,MercyOne Medical Group,CA,Medicare HMO,2,1,DART_REVIEW,10,3,9,27,15,6,2,10,5,15,20,25,12,10,Red,Yellow,Green,Red,Yellow,Green,Yellow,0,1,Duplicate Record
640,RO_1639,F_2639,R_3639,P_4639,ProviderGroup,Massachusetts General,CA,Medicaid FFS,4,47,STOPPED,18,1,10,49,23,1,1,10,5,15,20,25,12,10,Yellow,Red,Green,Yellow,Yellow,Yellow,Green,0,0,
641,RO_1640,F_2640,R_3640,P_4640,Demographic,Cleveland Clinic,CA,Medicaid Managed Care,2,69,SPS_LOAD,19,4,10,26,38,16,6,10,5,15,20,25,12,10,Green,Green,Green,Yellow,Yellow,Yellow,Yellow,0,1,Invalid Taxonomy
642,RO_1641,F_2641,R_3641,P_4641,Salesforce,Cleveland Clinic,CA,Medicare HMO,2,20,DART_UI_VALIDATION,4,13,26,24,29,7,14,10,5,15,20,25,12,10,Red,Red,Red,Green,Green,Yellow,Green,0,0,
643,RO_1642,F_2642,R_3642,P_4642,AvailityPDM,Massachusetts General,KS,Medicare HMO,4,11,DART_REVIEW,10,2,22,24,12,14,2,10,5,15,20,25,12,10,Yellow,Green,Yellow,Green,Green,Red,Red,0,0,
644,RO_1643,F_2643,R_3643,P_4643,AvailityPDM,Cedars-Sinai Medical Care Foundation,KS,Medicare HMO,1,2,SPS_LOAD,1,2,18,72,4,14,6,10,5,15,20,25,12,10,Yellow,Green,Red,Green,Yellow,Red,Red,0,1,Duplicate Record
645,RO_1644,F_2644,R_3644,P_4644,ProviderGroup,Northwestern Memorial,KS,Medicare HMO,4,67,DART_GEN,23,3,14,94,24,7,10,10,5,15,20,25,12,10,Green,Green,Yellow,Green,Green,Green,Yellow,0,0,
646,RO_1645,F_2645,R_3645,P_4645,Salesforce,MercyOne Medical Group,KS,Medicare HMO,1,87,SPS_LOAD,18,8,18,22,19,15,8,10,5,15,20,25,12,10,Red,Yellow,Yellow,Green,Yellow,Red,Yellow,0,0,
647,RO_1646,F_2646,R_3646,P_4646,Salesforce,UCSF Medical Center,CA,Medicaid FFS,1,12,STOPPED,5,8,17,41,17,18,2,10,5,15,20,25,12,10,Yellow,Green,Green,Green,Green,Yellow,Green,1,1,Address Mismatch
648,RO_1647,F_2647,R_3647,P_4647,Salesforce,Cleveland Clinic,CA,Medicaid Managed Care,1,20,STOPPED,15,12,7,18,17,10,11,10,5,15,20,25,12,10,Green,Red,Red,Green,Green,Yellow,Yellow,0,0,
649,RO_1648,F_2648,R_3648,P_4648,ProviderGroup,Johns Hopkins Hospital,NY,Medicaid FFS,4,5,RESOLVED,17,7,10,49,1,1,9,10,5,15,20,25,12,10,Green,Green,Red,Red,Red,Red,Green,0,0,
650,RO_1649,F_2649,R_3649,P_4649,Demographic,Cleveland Clinic,NY,Medicaid Managed Care,1,37,ISF_GEN,3,6,12,29,9,16,8,10,5,15,20,25,12,10,Yellow,Red,Red,Green,Green,Green,Yellow,0,0,
651,RO_1650,F_2650,R_3650,P_4650,AvailityPDM,Mayo Clinic,NY,Medicare HMO,3,38,DART_UI_VALIDATION,12,9,16,72,11,15,12,10,5,15,20,25,12,10,Yellow,Yellow,Green,Green,Red,Red,Green,0,0,
652,RO_1651,F_2651,R_3651,P_4651,ProviderGroup,Kaiser Permanente,CA,Medicare HMO,4,94,STOPPED,2,4,17,53,12,14,10,10,5,15,20,25,12,10,Red,Yellow,Red,Green,Green,Green,Yellow,0,1,Network Gap
653,RO_1652,F_2652,R_3652,P_4652,Salesforce,Cedars-Sinai Medical Care Foundation,KS,Commercial PPO/EPO,3,9,STOPPED,1,12,15,47,10,12,1,10,5,15,20,25,12,10,Green,Green,Red,Yellow,Yellow,Red,Green,1,1,Complete Validation Failure
654,RO_1653,F_2653,R_3653,P_4653,AvailityPDM,Norton Hospitals,KS,Commercial PPO/EPO,1,98,STOPPED,23,1,16,69,18,14,7,10,5,15,20,25,12,10,Green,Red,Green,Red,Red,Red,Green,0,1,Complete Validation Failure
655,RO_1654,F_2654,R_3654,P_4654,AvailityPDM,MercyOne Medical Group,KS,Medicaid FFS,2,53,DART_REVIEW,21,8,5,57,34,3,14,10,5,15,20,25,12,10,Red,Yellow,Green,Green,Green,Red,Green,1,0,
656,RO_1655,F_2655,R_3655,P_4655,Salesforce,Massachusetts General,CA,Medicaid FFS,1,44,DART_REVIEW,17,7,21,27,38,15,13,10,5,15,20,25,12,10,Yellow,Yellow,Red,Red,Green,Red,Red,0,0,
657,RO_1656,F_2656,R_3656,P_4656,Salesforce,UCSF Medical Center,NY,Medicaid Managed Care,3,99,DART_UI_VALIDATION,22,7,20,25,25,11,10,10,5,15,20,25,12,10,Red,Green,Green,Green,Yellow,Green,Yellow,0,0,
658,RO_1657,F_2657,R_3657,P_4657,AvailityPDM,Johns Hopkins Hospital,KS,Medicaid Managed Care,3,86,SPS_LOAD,16,3,15,64,13,3,6,10,5,15,20,25,12,10,Red,Green,Red,Yellow,Red,Green,Red,1,1,Network Gap
659,RO_1658,F_2658,R_3658,P_4658,AvailityPDM,UCSF Medical Center,NY,Commercial PPO/EPO,4,24,ISF_GEN,5,4,17,48,23,2,14,10,5,15,20,25,12,10,Red,Green,Green,Red,Yellow,Yellow,Green,0,0,
660,RO_1659,F_2659,R_3659,P_4659,Demographic,Cedars-Sinai Medical Care Foundation,NY,Commercial PPO/EPO,2,81,MAPPING_APPROVAL,15,10,22,77,0,16,6,10,5,15,20,25,12,10,Red,Red,Red,Red,Red,Green,Red,0,0,
661,RO_1660,F_2660,R_3660,P_4660,Demographic,Mayo Clinic,CA,Medicaid Managed Care,4,74,DART_GEN,3,9,15,98,21,17,6,10,5,15,20,25,12,10,Red,Green,Green,Green,Yellow,Yellow,Yellow,0,1,Network Gap
662,RO_1661,F_2661,R_3661,P_4661,ProviderGroup,Mayo Clinic,CA,Medicaid FFS,3,30,RESOLVED,7,6,16,71,22,17,6,10,5,15,20,25,12,10,Green,Green,Yellow,Green,Green,Red,Green,0,1,Duplicate Record
663,RO_1662,F_2662,R_3662,P_4662,AvailityPDM,Massachusetts General,KS,Medicaid Managed Care,1,59,ISF_GEN,11,5,10,22,18,16,10,10,5,15,20,25,12,10,Yellow,Red,Green,Yellow,Yellow,Red,Yellow,0,0,
664,RO_1663,F_2663,R_3663,P_4663,Demographic,Kaiser Permanente,CA,Medicaid FFS,2,87,MAPPING_APPROVAL,10,3,13,15,17,11,7,10,5,15,20,25,12,10,Green,Red,Red,Yellow,Green,Yellow,Green,1,0,
665,RO_1664,F_2664,R_3664,P_4664,AvailityPDM,Northwestern Memorial,CA,Medicaid Managed Care,1,96,DART_GEN,9,9,20,67,11,3,12,10,5,15,20,25,12,10,Red,Green,Green,Green,Green,Green,Green,0,0,
666,RO_1665,F_2665,R_3665,P_4665,Salesforce,Mayo Clinic,CA,Medicare HMO,1,81,STOPPED,14,5,8,23,27,11,3,10,5,15,20,25,12,10,Green,Red,Red,Yellow,Yellow,Yellow,Yellow,0,1,Network Gap
667,RO_1666,F_2666,R_3666,P_4666,Demographic,Massachusetts General,KS,Medicare HMO,2,81,SPS_LOAD,13,5,7,63,27,19,14,10,5,15,20,25,12,10,Yellow,Red,Green,Yellow,Green,Green,Red,1,0,
668,RO_1667,F_2667,R_3667,P_4667,Salesforce,Kaiser Permanente,NY,Medicaid FFS,4,14,DART_UI_VALIDATION,2,14,20,13,32,14,6,10,5,15,20,25,12,10,Yellow,Green,Green,Green,Green,Yellow,Red,0,0,
669,RO_1668,F_2668,R_3668,P_4668,Salesforce,Cedars-Sinai Medical Care Foundation,NY,Medicaid FFS,1,9,STOPPED,3,4,28,48,18,15,3,10,5,15,20,25,12,10,Red,Red,Red,Green,Yellow,Red,Green,0,0,
670,RO_1669,F_2669,R_3669,P_4669,Salesforce,MercyOne Medical Group,KS,Medicaid FFS,3,40,PRE_PROCESSING,7,14,29,34,27,4,7,10,5,15,20,25,12,10,Yellow,Green,Red,Green,Green,Red,Green,0,0,
671,RO_1670,F_2670,R_3670,P_4670,ProviderGroup,Cedars-Sinai Medical Care Foundation,NY,Commercial PPO/EPO,1,66,ISF_GEN,21,4,16,41,36,14,7,10,5,15,20,25,12,10,Yellow,Green,Yellow,Green,Red,Green,Green,0,0,
672,RO_1671,F_2671,R_3671,P_4671,Salesforce,Massachusetts General,NY,Commercial PPO/EPO,2,25,SPS_LOAD,18,12,15,68,25,16,8,10,5,15,20,25,12,10,Red,Red,Yellow,Red,Green,Green,Green,0,1,Invalid Taxonomy
673,RO_1672,F_2672,R_3672,P_4672,ProviderGroup,MercyOne Medical Group,KS,Medicaid Managed Care,2,73,PRE_PROCESSING,3,1,9,72,34,17,2,10,5,15,20,25,12,10,Green,Green,Red,Red,Green,Green,Yellow,1,1,Duplicate Record
674,RO_1673,F_2673,R_3673,P_4673,AvailityPDM,Massachusetts General,NY,Commercial PPO/EPO,2,22,MAPPING_APPROVAL,10,7,29,47,33,4,9,10,5,15,20,25,12,10,Green,Yellow,Red,Yellow,Yellow,Green,Green,0,1,Network Gap
675,RO_1674,F_2674,R_3674,P_4674,AvailityPDM,Cedars-Sinai Medical Care Foundation,CA,Medicaid Managed Care,4,4,ISF_GEN,22,9,22,62,34,12,13,10,5,15,20,25,12,10,Red,Red,Green,Yellow,Yellow,Red,Yellow,0,0,
676,RO_1675,F_2675,R_3675,P_4675,Demographic,Cleveland Clinic,KS,Medicaid Managed Care,1,26,RESOLVED,7,3,23,76,39,18,5,10,5,15,20,25,12,10,Green,Red,Yellow,Yellow,Green,Red,Red,0,1,Duplicate Record
677,RO_1676,F_2676,R_3676,P_4676,Demographic,Cleveland Clinic,KS,Medicaid Managed Care,4,58,SPS_LOAD,9,12,27,37,15,12,9,10,5,15,20,25,12,10,Red,Red,Red,Green,Red,Green,Yellow,0,1,Address Mismatch
678,RO_1677,F_2677,R_3677,P_4677,ProviderGroup,Cedars-Sinai Medical Care Foundation,CA,Medicaid FFS,4,29,MAPPING_APPROVAL,17,13,27,12,37,17,10,10,5,15,20,25,12,10,Red,Green,Green,Yellow,Red,Green,Green,0,0,
679,RO_1678,F_2678,R_3678,P_4678,AvailityPDM,UCSF Medical Center,CA,Medicare HMO,2,98,MAPPING_APPROVAL,11,2,10,31,12,13,5,10,5,15,20,25,12,10,Red,Green,Green,Red,Yellow,Yellow,Red,0,0,
680,RO_1679,F_2679,R_3679,P_4679,Demographic,UCSF Medical Center,CA,Commercial PPO/EPO,2,87,DART_REVIEW,7,3,26,47,22,3,7,10,5,15,20,25,12,10,Green,Red,Yellow,Green,Green,Red,Red,0,0,
681,RO_1680,F_2680,R_3680,P_4680,Demographic,Mayo Clinic,CA,Medicaid Managed Care,4,37,DART_GEN,24,1,22,110,21,3,11,10,5,15,20,25,12,10,Green,Green,Yellow,Green,Green,Green,Green,1,1,Duplicate Record
682,RO_1681,F_2681,R_3681,P_4681,Demographic,Mayo Clinic,KS,Medicare HMO,1,75,DART_UI_VALIDATION,14,6,10,66,15,19,9,10,5,15,20,25,12,10,Yellow,Yellow,Yellow,Yellow,Green,Green,Red,0,0,
683,RO_1682,F_2682,R_3682,P_4682,AvailityPDM,MercyOne Medical Group,KS,Medicaid Managed Care,3,70,MAPPING_APPROVAL,19,11,8,15,27,19,4,10,5,15,20,25,12,10,Red,Yellow,Green,Red,Green,Yellow,Green,0,1,Missing NPI
684,RO_1683,F_2683,R_3683,P_4683,Demographic,MercyOne Medical Group,KS,Medicaid FFS,4,18,PRE_PROCESSING,4,11,16,41,34,18,2,10,5,15,20,25,12,10,Red,Yellow,Red,Yellow,Yellow,Yellow,Red,1,0,
685,RO_1684,F_2684,R_3684,P_4684,AvailityPDM,Cleveland Clinic,CA,Medicaid Managed Care,1,85,SPS_LOAD,6,7,23,19,7,12,9,10,5,15,20,25,12,10,Red,Red,Green,Green,Green,Yellow,Green,0,1,Invalid Taxonomy
686,RO_1685,F_2685,R_3685,P_4685,Salesforce,UCSF Medical Center,CA,Commercial PPO/EPO,2,42,SPS_LOAD,10,11,6,12,21,11,13,10,5,15,20,25,12,10,Green,Green,Yellow,Yellow,Green,Green,Yellow,0,0,
687,RO_1686,F_2686,R_3686,P_4686,Salesforce,Kaiser Permanente,CA,Medicare HMO,2,41,STOPPED,7,11,21,68,20,6,2,10,5,15,20,25,12,10,Yellow,Red,Green,Green,Yellow,Red,Yellow,0,1,Complete Validation Failure
688,RO_1687,F_2687,R_3687,P_4687,Salesforce,Cedars-Sinai Medical Care Foundation,CA,Medicaid FFS,1,38,DART_REVIEW,13,2,15,58,25,11,3,10,5,15,20,25,12,10,Green,Yellow,Yellow,Green,Red,Yellow,Green,0,0,
689,RO_1688,F_2688,R_3688,P_4688,ProviderGroup,Kaiser Permanente,CA,Medicaid Managed Care,3,34,PRE_PROCESSING,14,8,15,68,39,3,10,10,5,15,20,25,12,10,Red,Yellow,Green,Red,Green,Red,Green,0,1,Missing NPI
690,RO_1689,F_2689,R_3689,P_4689,AvailityPDM,MercyOne Medical Group,KS,Commercial PPO/EPO,2,17,ISF_GEN,4,14,25,40,20,1,2,10,5,15,20,25,12,10,Red,Yellow,Yellow,Red,Yellow,Yellow,Green,0,0,
691,RO_1690,F_2690,R_3690,P_4690,Demographic,Kaiser Permanente,CA,Commercial PPO/EPO,2,37,RESOLVED,8,6,20,78,24,1,3,10,5,15,20,25,12,10,Green,Red,Green,Yellow,Red,Red,Red,0,0,
692,RO_1691,F_2691,R_3691,P_4691,ProviderGroup,Massachusetts General,CA,Medicaid FFS,2,25,RESOLVED,5,14,6,71,0,4,6,10,5,15,20,25,12,10,Yellow,Red,Red,Yellow,Green,Green,Green,0,0,
693,RO_1692,F_2692,R_3692,P_4692,ProviderGroup,Norton Hospitals,KS,Commercial PPO/EPO,1,76,STOPPED,1,4,6,61,5,9,3,10,5,15,20,25,12,10,Green,Yellow,Green,Yellow,Green,Red,Green,0,1,Complete Validation Failure
694,RO_1693,F_2693,R_3693,P_4693,Salesforce,Cleveland Clinic,NY,Commercial PPO/EPO,4,87,DART_GEN,4,5,27,77,22,9,10,10,5,15,20,25,12,10,Red,Yellow,Yellow,Red,Green,Green,Green,0,0,
695,RO_1694,F_2694,R_3694,P_4694,AvailityPDM,UCSF Medical Center,NY,Commercial PPO/EPO,2,86,STOPPED,3,8,12,40,22,8,8,10,5,15,20,25,12,10,Red,Green,Yellow,Red,Green,Red,Green,0,0,
696,RO_1695,F_2695,R_3695,P_4695,Demographic,Northwestern Memorial,CA,Commercial PPO/EPO,4,85,DART_REVIEW,9,14,17,31,22,12,11,10,5,15,20,25,12,10,Red,Green,Red,Red,Green,Red,Yellow,1,1,Missing NPI
697,RO_1696,F_2696,R_3696,P_4696,ProviderGroup,Cleveland Clinic,NY,Medicaid Managed Care,3,27,DART_GEN,8,3,14,72,31,6,6,10,5,15,20,25,12,10,Green,Yellow,Yellow,Red,Yellow,Red,Green,1,0,
698,RO_1697,F_2697,R_3697,P_4697,Demographic,Massachusetts General,NY,Medicaid FFS,2,57,PRE_PROCESSING,1,3,12,22,29,4,7,10,5,15,20,25,12,10,Green,Green,Red,Red,Green,Yellow,Red,0,0,
699,RO_1698,F_2698,R_3698,P_4698,Salesforce,UCSF Medical Center,KS,Medicare HMO,2,31,STOPPED,6,14,8,54,12,9,1,10,5,15,20,25,12,10,Yellow,Yellow,Red,Yellow,Green,Green,Red,0,0,
700,RO_1699,F_2699,R_3699,P_4699,AvailityPDM,MercyOne Medical Group,CA,Medicare HMO,3,6,STOPPED,9,14,19,51,17,9,3,10,5,15,20,25,12,10,Green,Yellow,Green,Green,Red,Red,Green,0,0,
